id,lon,lat,id
431182299,-2.0050067,43.3006407,431182299
431182308,-2.0050907,43.3005203,431182308
431182315,-2.0048788,43.3004706,431182315
431182318,-2.0048292,43.3005679,431182318
431182320,-2.0048843,43.3006288,431182320
431182340,-2.0071102,43.298972,431182340
431185787,-2.0042033,43.3009693,431185787
431185789,-2.0041232,43.3009172,431185789
431185791,-2.0054782,43.3023635,431185791
431185792,-2.0049874,43.3018298,431185792
431185798,-2.0033617,43.300083,431185798
431185803,-2.006194,43.3019517,431185803
431185807,-2.0047551,43.3027069,431185807
431185810,-2.0042893,43.3021856,431185810
431185811,-2.0059419,43.3016694,431185811
431185819,-2.0062131,43.3004779,431185819
431185822,-2.004126,43.299724,431185822
433868376,-1.7601292,43.3548741,433868376
434415972,-2.0411715,42.915241,434415972
434418895,-2.0406002,42.9144504,434418895
434419059,-2.0383636,42.9162423,434419059
434419061,-2.0379947,42.9156628,434419061
434419063,-2.037301,42.9137092,434419063
435102368,-2.4579497,43.189234,435102368
436133660,-2.4686853,43.1829193,436133660
442691306,-1.8356033,43.3227269,442691306
442691330,-1.8364386,43.3217886,442691330
442691350,-1.8369621,43.3212839,442691350
442693066,-1.8289017,43.319488,442693066
442693067,-1.8288173,43.3202001,442693067
442693087,-1.8231246,43.3248612,442693087
442693097,-1.8216374,43.3265207,442693097
443681492,-1.7743125,43.3553623,443681492
443681498,-1.7736701,43.3553337,443681498
443681525,-1.771369,43.3557633,443681525
443681554,-1.7717359,43.3598428,443681554
443681561,-1.7715868,43.3601068,443681561
443681586,-1.7718752,43.3615349,443681586
443690633,-1.9713727,43.2927458,443690633
443690636,-1.9710817,43.2921016,443690636
443690637,-1.9710104,43.291917,443690637
443692093,-1.9690127,43.2911758,443692093
443700830,-1.9204356,43.308125,443700830
444864852,-1.9718706,43.3053341,444864852
444864853,-1.9718721,43.3054558,444864853
445317314,-1.9783779,43.3079986,445317314
446355264,-1.7970524,43.3694738,446355264
446355276,-1.7961335,43.371637,446355276
446362286,-1.7971481,43.3715435,446362286
446362307,-1.7996261,43.3718266,446362307
446362313,-1.7976668,43.3716338,446362313
446362316,-1.7972919,43.3716309,446362316
446364783,-1.7987086,43.3740325,446364783
446367401,-1.7980697,43.3703121,446367401
446367426,-1.7997184,43.3702233,446367426
446367430,-1.7989405,43.370415,446367430
446380049,-1.8028633,43.3681311,446380049
446380059,-1.8018236,43.368442,446380059
446382565,-1.8023314,43.3663274,446382565
446382570,-1.8028484,43.3677896,446382570
446382577,-1.8029256,43.3687935,446382577
448036081,-1.8949231,43.2897815,448036081
448855778,-2.2464266,43.2989297,448855778
448855779,-2.2462826,43.2988851,448855779
448857417,-2.2067239,43.3013638,448857417
448857431,-2.2088177,43.3011587,448857431
448857439,-2.2093038,43.3023784,448857439
448857440,-2.209364,43.3024941,448857440
448857446,-2.2094423,43.3023835,448857446
448857453,-2.2093373,43.3024899,448857453
448857469,-2.2096597,43.3025022,448857469
448857471,-2.2062525,43.3013454,448857471
448858696,-2.2029476,43.304488,448858696
448867790,-2.1616915,43.2785825,448867790
448867963,-2.1758014,43.2758216,448867963
448882004,-2.1684527,43.2833294,448882004
449078035,-1.8802372,43.2949593,449078035
449078037,-1.8804607,43.2947472,449078037
449078041,-1.8809117,43.2944828,449078041
449078046,-1.8805748,43.2950091,449078046
449078047,-1.8808193,43.295049,449078047
449078049,-1.8813338,43.2950964,449078049
449078051,-1.8814597,43.2951964,449078051
449078057,-1.8808561,43.2952347,449078057
449078059,-1.880702,43.2950797,449078059
449078060,-1.880631,43.2954951,449078060
449245777,-1.8836555,43.2926433,449245777
449245783,-1.8837315,43.2925391,449245783
449245791,-1.8828636,43.2919825,449245791
449551255,-1.7867011,43.3479543,449551255
449551259,-1.7870645,43.3478164,449551259
449551263,-1.7870265,43.3476223,449551263
449551266,-1.7868069,43.347531,449551266
449551273,-1.7864976,43.3478064,449551273
449556203,-1.7894042,43.3446123,449556203
449556212,-1.7938296,43.3450932,449556212
449556213,-1.7928326,43.3444334,449556213
449556231,-1.7802821,43.3407986,449556231
449556232,-1.7802362,43.3404728,449556232
449556233,-1.7770538,43.3408813,449556233
449556242,-1.7783718,43.340473,449556242
449556245,-1.7780805,43.3407249,449556245
449556246,-1.7786982,43.3406836,449556246
449556250,-1.7803502,43.3403798,449556250
449556255,-1.7806103,43.3398097,449556255
449556260,-1.780252,43.339685,449556260
449556264,-1.7806888,43.3396473,449556264
449588333,-1.8288897,43.3296644,449588333
449588343,-1.8319947,43.3286492,449588343
449588358,-1.83048,43.3287769,449588358
449588365,-1.8288986,43.3288027,449588365
449588371,-1.8247453,43.3297438,449588371
449588385,-1.8244457,43.329596,449588385
449588389,-1.8241506,43.3297715,449588389
449588394,-1.8242795,43.3300094,449588394
449588396,-1.8244764,43.3300476,449588396
449588403,-1.8247341,43.3309999,449588403
449588406,-1.8247361,43.3312617,449588406
449588407,-1.8250859,43.3310168,449588407
449588423,-1.8210339,43.3307411,449588423
449588434,-1.8208163,43.3309099,449588434
449588445,-1.820894,43.3304963,449588445
449588446,-1.8208206,43.3304718,449588446
449588457,-1.8204742,43.3305538,449588457
449588460,-1.82042,43.3306393,449588460
449588465,-1.8205121,43.3308577,449588465
449596779,-1.8171555,43.3333944,449596779
449596784,-1.8171641,43.3332107,449596784
449596798,-1.8168537,43.3330632,449596798
449596801,-1.8166551,43.3331212,449596801
449596815,-1.8165783,43.3333953,449596815
449596823,-1.8168435,43.333527,449596823
449606254,-1.8015538,43.3452784,449606254
449606258,-1.8014591,43.3450081,449606258
449606259,-1.8011699,43.3454272,449606259
449606262,-1.8012155,43.3449514,449606262
449711039,-1.8017233,43.3459745,449711039
449711049,-1.8005077,43.3457364,449711049
449711054,-1.7975414,43.3449038,449711054
449711059,-1.7962869,43.3449363,449711059
449711087,-1.8002104,43.345143,449711087
449711102,-1.7990664,43.3453658,449711102
449748497,-1.8129041,43.3467954,449748497
449748512,-1.8117023,43.3475161,449748512
449748514,-1.8121546,43.3474772,449748514
449748549,-1.8096061,43.348396,449748549
449753699,-1.7919768,43.3597186,449753699
449753709,-1.7921995,43.3594221,449753709
449753710,-1.792165,43.3593738,449753710
449753713,-1.79187,43.3592788,449753713
449753716,-1.7916699,43.3593621,449753716
449753721,-1.7916126,43.3595523,449753721
449753727,-1.7918036,43.3597094,449753727
449753733,-1.7910931,43.3600026,449753733
449753739,-1.7904272,43.3607141,449753739
449753742,-1.7901778,43.3612975,449753742
449753746,-1.7903571,43.3611192,449753746
449753763,-1.7905094,43.3609031,449753763
449753770,-1.790296,43.3608916,449753770
449753774,-1.7902204,43.3609826,449753774
449753779,-1.7902701,43.361085,449753779
449753785,-1.7905447,43.3610561,449753785
449782040,-1.7926807,43.3658387,449782040
449782045,-1.7927928,43.3657868,449782045
449782053,-1.7927851,43.3656614,449782053
449782059,-1.7925777,43.3656357,449782059
449782063,-1.7925161,43.3656963,449782063
449782065,-1.7925097,43.3657304,449782065
449782075,-1.793145,43.3669336,449782075
450162478,-1.876633,43.2984126,450162478
450188772,-1.8674408,43.2981022,450188772
450188783,-1.8664972,43.2971423,450188783
450188805,-1.8633767,43.2966474,450188805
450188829,-1.8622056,43.2975522,450188829
450243586,-2.2351742,43.0052567,450243586
450243591,-2.0221814,43.254227,450243591
450552066,-1.8018822,43.3460855,450552066
450552067,-1.801855,43.3459382,450552067
450552069,-1.8016204,43.3455732,450552069
450554096,-1.7958975,43.3365164,450554096
450554099,-1.7960761,43.3364515,450554099
450554102,-1.7961235,43.3362881,450554102
450554108,-1.7957269,43.3361996,450554108
450554110,-1.7956432,43.3363042,450554110
450554114,-1.7957592,43.3364911,450554114
450570157,-1.7969412,43.3362618,450570157
450570186,-1.7984296,43.3357184,450570186
450570195,-1.7984068,43.3355059,450570195
450570207,-1.7981216,43.3356422,450570207
450570212,-1.798205,43.3357327,450570212
450570215,-1.7993721,43.3350967,450570215
450570222,-1.7984772,43.335569,450570222
450838126,-1.876278,43.2984942,450838126
450838130,-1.876062,43.2985034,450838130
450838150,-1.8695584,43.2990584,450838150
450838152,-1.869382,43.2990767,450838152
450838160,-1.8676599,43.2993046,450838160
450838184,-1.8625249,43.2992501,450838184
450838192,-1.8624116,43.2998005,450838192
450838194,-1.8626078,43.3001577,450838194
450838197,-1.8642277,43.2992345,450838197
450838213,-1.8606958,43.299232,450838213
450838259,-1.8677599,43.2995609,450838259
450838305,-1.866172,43.3004173,450838305
450838313,-1.8659976,43.3007385,450838313
450838346,-1.8724149,43.2992341,450838346
450838409,-1.8747409,43.2996204,450838409
450846291,-1.864881,43.2943963,450846291
450846297,-1.8655298,43.2936309,450846297
450846299,-1.8656895,43.2933494,450846299
450915531,-1.857793,43.2959722,450915531
450915537,-1.8585693,43.2959246,450915537
450915543,-1.8592053,43.2962242,450915543
451098744,-1.8473829,43.3057158,451098744
451098805,-1.8401815,43.3032367,451098805
451098896,-1.82154,43.3011771,451098896
451099201,-1.7938891,43.2965585,451099201
451099250,-1.7867888,43.2953482,451099250
451099346,-1.7782954,43.2921534,451099346
451099348,-1.7779775,43.2920844,451099348
451099433,-1.7689089,43.2982399,451099433
451099803,-1.7758662,43.3235403,451099803
451099827,-1.7774054,43.3279446,451099827
451099828,-1.7769736,43.3288204,451099828
451662156,-2.3558203,43.2926987,451662156
451662157,-2.3548047,43.2929712,451662157
452092565,-1.9618043,43.3054828,452092565
452096172,-1.9619354,43.3060315,452096172
452101518,-1.9573925,43.3074576,452101518
452106819,-1.9533918,43.3055728,452106819
452106821,-1.953526,43.304836,452106821
452106846,-1.9531644,43.303375,452106846
452121883,-1.9523118,43.3026967,452121883
452121985,-1.9428692,43.3068233,452121985
452121992,-1.9401301,43.3065719,452121992
452128066,-1.8287087,43.3262789,452128066
452128075,-1.8294078,43.3268183,452128075
452128077,-1.8296889,43.3270289,452128077
452128079,-1.8298561,43.3270946,452128079
452133939,-1.9331065,43.300216,452133939
452133954,-1.9294301,43.2988608,452133954
452160877,-1.9342,43.2992268,452160877
452160919,-1.9347056,43.291099,452160919
452164097,-1.9366656,43.2929664,452164097
452164103,-1.934431,43.2908803,452164103
452164124,-1.9333002,43.2890273,452164124
452167195,-1.939104,43.2924996,452167195
452168550,-1.9502768,43.2801902,452168550
452175652,-1.9493759,43.2786966,452175652
452175752,-1.9465267,43.2783588,452175752
452175791,-1.9453059,43.2782462,452175791
452175809,-1.9451888,43.2780398,452175809
452175845,-1.9448208,43.277296,452175845
452175894,-1.9420356,43.2776467,452175894
452175964,-1.9361408,43.2782478,452175964
452176062,-1.9344457,43.2743324,452176062
452176072,-1.9336531,43.2743876,452176072
452209918,-1.9481546,43.2744378,452209918
452219026,-1.9533005,43.2720492,452219026
452230795,-1.9374732,43.3195694,452230795
452230800,-1.9375111,43.3194433,452230800
452230806,-1.9381224,43.3191467,452230806
452230824,-1.9378145,43.3188537,452230824
452230859,-1.9335333,43.3202724,452230859
452230881,-1.9300689,43.3184057,452230881
452230885,-1.9296872,43.3181721,452230885
452233932,-1.9296823,43.3181086,452233932
452233934,-1.9295346,43.3179985,452233934
452233935,-1.9294455,43.3179935,452233935
452233936,-1.9293369,43.318028,452233936
452233938,-1.9292587,43.3181427,452233938
452233940,-1.9293442,43.318274,452233940
452233942,-1.9295501,43.3182956,452233942
452234663,-1.9288046,43.3183663,452234663
452235372,-1.9297543,43.3177918,452235372
452238789,-1.922919,43.3210695,452238789
452238890,-1.9281603,43.3190672,452238890
452238898,-1.9281393,43.3189827,452238898
452238904,-1.9282141,43.3187582,452238904
452240249,-1.9316021,43.3165256,452240249
452240253,-1.9321085,43.3160385,452240253
452240255,-1.9321342,43.3147958,452240255
452240268,-1.9338582,43.3143041,452240268
452240275,-1.9347214,43.31402,452240275
452240993,-1.9356451,43.3133208,452240993
452241001,-1.9369956,43.3110142,452241001
452241529,-1.937224,43.3102492,452241529
452242938,-1.9341426,43.3148569,452242938
452242954,-1.9346022,43.3165894,452242954
452249481,-1.9328656,43.3164997,452249481
452249483,-1.932935,43.3164991,452249483
452249486,-1.9330289,43.3164286,452249486
452249494,-1.9329049,43.3163077,452249494
452249498,-1.9327859,43.3163525,452249498
452256301,-1.9334301,43.3163834,452256301
452256397,-1.93789,43.313442,452256397
452256414,-1.9384139,43.3126653,452256414
452256460,-1.9390842,43.3119033,452256460
452260782,-1.9393364,43.311803,452260782
452260788,-1.9394203,43.3119198,452260788
452260792,-1.9393545,43.3120068,452260792
452260804,-1.939307,43.3120252,452260804
452263872,-1.9392546,43.312279,452263872
452263883,-1.9394964,43.3123683,452263883
452263952,-1.9394899,43.3166006,452263952
452264695,-1.9432373,43.315581,452264695
452265383,-1.9435204,43.3156437,452265383
452265394,-1.9433116,43.3157703,452265394
452265793,-1.9411124,43.316402,452265793
452265794,-1.9406519,43.3164966,452265794
452265799,-1.9390886,43.3178726,452265799
452268525,-1.9320141,43.3169003,452268525
452268526,-1.9319626,43.3168753,452268526
452268708,-1.9310808,43.3185291,452268708
452268743,-1.9311722,43.3181094,452268743
452268927,-1.9319007,43.3171904,452268927
452268930,-1.9318615,43.318168,452268930
452666327,-1.865886,43.293105,452666327
452666329,-1.8654262,43.2931009,452666329
452666332,-1.8652262,43.2929797,452666332
452666334,-1.8653591,43.2928559,452666334
452666337,-1.8655646,43.2929873,452666337
452666358,-1.8661295,43.2918761,452666358
452669018,-1.8662292,43.2894339,452669018
452669020,-1.8653957,43.2924194,452669020
452669040,-1.8663128,43.2899961,452669040
452670013,-1.8657247,43.2925037,452670013
453012892,-1.868138,43.2941158,453012892
453012899,-1.86728,43.2933121,453012899
453012913,-1.8635988,43.2925349,453012913
453187393,-1.8660832,43.2926305,453187393
453374878,-1.9621856,43.305023,453374878
454222542,-1.9660378,43.3066371,454222542
454222586,-1.9661328,43.3060379,454222586
454222610,-1.9661969,43.3063088,454222610
455303364,-1.957623,43.3022542,455303364
455303386,-1.9569213,43.3028106,455303386
455303389,-1.9561671,43.3034115,455303389
455313373,-1.9554862,43.3029325,455313373
455388383,-1.9376682,43.3115843,455388383
455440092,-1.9343729,43.3149435,455440092
455440101,-1.9363861,43.3138466,455440101
455440129,-1.9369175,43.3147832,455440129
455542496,-1.9350307,43.3150485,455542496
455544335,-1.9329748,43.3152466,455544335
455544341,-1.9327146,43.3156066,455544341
455544343,-1.9327179,43.3159213,455544343
455547255,-1.9293043,43.3179004,455547255
455547263,-1.9275597,43.3162711,455547263
455547789,-1.930402,43.3173547,455547789
455547792,-1.929705,43.3168134,455547792
455547796,-1.9289171,43.3165925,455547796
455547797,-1.9287852,43.3169381,455547797
455549855,-1.9239008,43.3190133,455549855
455550454,-1.9216236,43.3187451,455550454
455550927,-1.9216718,43.318334,455550927
455550929,-1.9217112,43.3182745,455550929
455594807,-1.921824,43.3181442,455594807
455596002,-1.921797,43.318023,455596002
455596019,-1.9207787,43.3173214,455596019
455597094,-1.9206593,43.3172489,455597094
455598329,-1.9187593,43.3158481,455598329
455598339,-1.9202971,43.3169039,455598339
455615317,-1.9285783,43.3175546,455615317
455615354,-1.9282327,43.31775,455615354
456399929,-1.9283157,43.3188955,456399929
456401690,-1.9261781,43.3159165,456401690
456406363,-1.9235405,43.3137706,456406363
456406384,-1.9222885,43.3129954,456406384
456406412,-1.9227479,43.3122871,456406412
456406445,-1.9210568,43.3127037,456406445
456409421,-1.9104249,43.3164671,456409421
456409439,-1.9102468,43.3167985,456409439
456409447,-1.909603,43.3167426,456409447
456409452,-1.9087937,43.3166255,456409452
456412241,-1.9077518,43.3177112,456412241
456424764,-1.9330359,43.3177652,456424764
456424892,-1.9391786,43.3128398,456424892
457056677,-1.9559367,43.2985191,457056677
457056703,-1.9543899,43.2994631,457056703
457057315,-1.9561524,43.2999342,457057315
457065720,-1.9533533,43.2990186,457065720
457065742,-1.9525386,43.3016215,457065742
457070387,-1.9537673,43.2942693,457070387
457070400,-1.9535812,43.2941582,457070400
457071684,-1.9534136,43.2941653,457071684
457071686,-1.9535159,43.2950577,457071686
457073826,-1.9538621,43.2939819,457073826
457147335,-1.955172,43.2941352,457147335
457147385,-1.9536272,43.292255,457147385
457150043,-1.95405,43.2935569,457150043
457151905,-1.9551,43.2933521,457151905
457156191,-1.9537064,43.2936106,457156191
457156193,-1.9536852,43.2934954,457156193
457156203,-1.953432,43.2929708,457156203
457158841,-1.9531236,43.2925116,457158841
457160396,-1.9544459,43.2934843,457160396
457161698,-1.9541464,43.2940048,457161698
457161699,-1.9539929,43.293566,457161699
457236224,-1.9539514,43.2943008,457236224
457237651,-1.9549544,43.2944016,457237651
457237661,-1.9556487,43.2951556,457237661
457238259,-1.9543058,43.2950918,457238259
457238266,-1.9556288,43.2949827,457238266
457239236,-1.9555989,43.2948257,457239236
457239746,-1.9549958,43.2947047,457239746
457239751,-1.9555763,43.2946571,457239751
457260121,-1.9565353,43.2939189,457260121
457264503,-1.9544732,43.2954767,457264503
457266231,-1.9553163,43.2969716,457266231
457267569,-1.9558692,43.2953429,457267569
457267577,-1.9553227,43.2958433,457267577
457272434,-1.9558381,43.2951405,457272434
457274112,-1.9641568,43.3034472,457274112
457274693,-1.9713889,43.3011566,457274693
457424602,-1.9552798,43.3004153,457424602
457424604,-1.9549443,43.3009229,457424604
457424605,-1.9544246,43.3008854,457424605
458442759,-1.7842276,43.3383427,458442759
458442760,-1.7857997,43.3377906,458442760
458442763,-1.7876391,43.3381438,458442763
458442765,-1.7887311,43.3384199,458442765
458442783,-1.7889502,43.3334644,458442783
458442786,-1.7887062,43.3333705,458442786
458442788,-1.7889776,43.3335519,458442788
458442789,-1.7888962,43.3336783,458442789
458442792,-1.788492,43.3335581,458442792
458442797,-1.7886337,43.3337071,458442797
458442798,-1.7888187,43.3337121,458442798
458442803,-1.788728,43.3350756,458442803
458442805,-1.7886246,43.3355582,458442805
458442808,-1.7887983,43.3365676,458442808
458442811,-1.7888621,43.3346805,458442811
458442814,-1.7888912,43.3341585,458442814
458442817,-1.7876788,43.3335891,458442817
458442818,-1.7867476,43.3336266,458442818
458442820,-1.788391,43.3359746,458442820
458442827,-1.7872459,43.3365252,458442827
458442828,-1.7866493,43.33678,458442828
458442831,-1.7861619,43.3370281,458442831
458442837,-1.7850451,43.3380606,458442837
458442840,-1.7859676,43.3371396,458442840
458442847,-1.7871691,43.3365508,458442847
458445522,-1.7887683,43.3364535,458445522
458445524,-1.7885704,43.3367955,458445524
458445546,-1.7897292,43.3394503,458445546
458445548,-1.7891447,43.3408564,458445548
458445550,-1.7886494,43.3419652,458445550
458445551,-1.7884214,43.3426175,458445551
458445552,-1.7906502,43.339637,458445552
458445563,-1.7881792,43.3392785,458445563
458446701,-1.7904221,43.34017,458446701
458446702,-1.7913272,43.340353,458446702
458446705,-1.7945262,43.341022,458446705
458446706,-1.795189,43.3411594,458446706
458448792,-1.7972252,43.3377483,458448792
458448793,-1.7964136,43.3375831,458448793
458448794,-1.795539,43.3374114,458448794
458448799,-1.7875918,43.3432366,458448799
458448806,-1.7864356,43.3419814,458448806
458448807,-1.7868873,43.3408236,458448807
458448809,-1.787431,43.3403516,458448809
458448810,-1.787822,43.3422949,458448810
458451172,-1.7894812,43.3394011,458451172
458451173,-1.7893952,43.339204,458451173
458451176,-1.7890923,43.3375411,458451176
458451178,-1.7894773,43.3375024,458451178
458451192,-1.7865094,43.3379222,458451192
458451194,-1.7865974,43.3376604,458451194
458451196,-1.7866813,43.3374278,458451196
458451198,-1.7867739,43.3371917,458451198
458451220,-1.7885706,43.337327,458451220
458451231,-1.7880636,43.3374408,458451231
458455288,-1.9357313,43.3131914,458455288
458465135,-1.9159716,43.3116486,458465135
458465159,-1.9164274,43.3104,458465159
458465160,-1.9162839,43.3103283,458465160
458477493,-1.9131091,43.317064,458477493
458477495,-1.9129684,43.3169461,458477495
458483373,-1.9179503,43.3115431,458483373
458483385,-1.9179505,43.3116026,458483385
458483790,-1.9180276,43.3115427,458483790
458489089,-1.916018,43.3154445,458489089
458489091,-1.9159146,43.3154927,458489091
458489092,-1.915854,43.3156238,458489092
458489100,-1.9160972,43.3157807,458489100
458489105,-1.9163077,43.3156756,458489105
458490494,-1.9158565,43.31595,458490494
458490501,-1.9142526,43.3170124,458490501
458701629,-1.7891819,43.3393357,458701629
458701641,-1.7915392,43.3398194,458701641
458701642,-1.792073,43.3383942,458701642
458701649,-1.7933458,43.3384214,458701649
458701658,-1.7954767,43.3373791,458701658
458814951,-1.9007578,43.3204283,458814951
458838783,-1.9008411,43.3202553,458838783
458858108,-1.8982109,43.3227282,458858108
458859637,-1.8995726,43.3236074,458859637
458861923,-1.8967622,43.3226155,458861923
458861933,-1.8968058,43.3212557,458861933
458864108,-1.896805,43.322412,458864108
458867574,-1.8941886,43.3223476,458867574
458872594,-1.8967705,43.3221805,458872594
458873335,-1.8940979,43.3217219,458873335
458873336,-1.8962127,43.3216244,458873336
458873372,-1.8962885,43.3222088,458873372
458873373,-1.896164,43.3212165,458873373
458873896,-1.8959421,43.3211401,458873896
458873959,-1.894059,43.3212182,458873959
461169717,-1.7765035,43.3602199,461169717
462245663,-1.980357,43.3024962,462245663
462245667,-1.9801221,43.3027188,462245667
462245669,-1.9799632,43.3026517,462245669
462245682,-1.9801618,43.3023405,462245682
462245684,-1.980103,43.3023792,462245684
462245687,-1.9801026,43.3024965,462245687
462265402,-1.9574822,43.3014915,462265402
462265403,-1.9574879,43.3015945,462265403
462265406,-1.9566331,43.301709,462265406
462265408,-1.9564861,43.3016226,462265408
462265410,-1.9566382,43.3013931,462265410
462265411,-1.9567733,43.3014021,462265411
462265413,-1.9569079,43.3015332,462265413
462265415,-1.9568005,43.3016908,462265415
462265425,-1.9546031,43.3022656,462265425
462265432,-1.9542129,43.3019663,462265432
462265439,-1.9540841,43.3019903,462265439
462265440,-1.9540568,43.3019008,462265440
462265459,-1.9565115,43.2886625,462265459
462265460,-1.9565388,43.2884796,462265460
462265461,-1.9564989,43.2884067,462265461
462265465,-1.9559553,43.288321,462265465
462265466,-1.9558405,43.2884173,462265466
462265469,-1.9558486,43.2886799,462265469
462265473,-1.956428,43.2887443,462265473
462265484,-1.9515103,43.2874246,462265484
462265485,-1.9492827,43.2857267,462265485
462266272,-1.9582986,43.2985606,462266272
462266273,-1.9584361,43.2985929,462266273
462267787,-1.9079464,43.2665043,462267787
462267788,-1.9072878,43.2665514,462267788
462267794,-1.900874,43.2675535,462267794
462267797,-1.8974615,43.2671769,462267797
462267798,-1.8971636,43.2671397,462267798
462267800,-1.8958661,43.2667897,462267800
462269509,-1.8940604,43.2656481,462269509
462269510,-1.8938145,43.2655834,462269510
462269538,-1.8918531,43.2633888,462269538
462269585,-1.8890049,43.2585543,462269585
462272421,-1.896171,43.2658678,462272421
462272430,-1.8966977,43.2634899,462272430
462289827,-1.9037688,43.2698892,462289827
463729758,-1.9008295,43.3149739,463729758
464523859,-1.901227,43.3180607,464523859
464523907,-1.900956,43.3174829,464523907
464523916,-1.9006589,43.3174919,464523916
464523966,-1.8987824,43.3167099,464523966
464524013,-1.8975899,43.317251,464524013
464524021,-1.9007585,43.3173668,464524021
465668106,-1.9562607,43.2984389,465668106
465668108,-1.9565293,43.2984702,465668108
465668118,-1.9566131,43.2984527,465668118
465668158,-1.9569213,43.2935756,465668158
465668301,-1.9552487,43.2862292,465668301
465668344,-1.9575652,43.293706,465668344
465668360,-1.957695,43.2936838,465668360
465668363,-1.9570906,43.2925008,465668363
465668364,-1.957218,43.2924706,465668364
465743735,-1.9467257,43.2871648,465743735
465743751,-1.9473716,43.2867385,465743751
465743766,-1.9473304,43.2848818,465743766
465743769,-1.9479418,43.2851121,465743769
465743776,-1.9468347,43.2830903,465743776
465743795,-1.9471346,43.2839725,465743795
465743810,-1.9456301,43.2836983,465743810
465743818,-1.9465771,43.2832147,465743818
465802804,-1.9409003,43.2826023,465802804
465802961,-1.933816,43.286115,465802961
465802978,-1.9342627,43.2866187,465802978
465803048,-1.9349213,43.2868393,465803048
465803078,-1.9353389,43.2865373,465803078
465803110,-1.934571,43.2866855,465803110
465803145,-1.934703,43.2868588,465803145
465934434,-1.9485915,43.2825226,465934434
465934440,-1.9473922,43.2825075,465934440
465934446,-1.9476518,43.2823733,465934446
465934455,-1.9480838,43.2828081,465934455
465934457,-1.9474922,43.2820477,465934457
465934729,-1.949043,43.2836512,465934729
465934737,-1.9487594,43.283541,465934737
466072097,-1.9503206,43.2846791,466072097
466072103,-1.9504437,43.2843411,466072103
466072105,-1.9507381,43.284192,466072105
466072131,-1.9532453,43.2827498,466072131
466072138,-1.9532042,43.2828285,466072138
466072151,-1.9529532,43.2827746,466072151
466072153,-1.9529779,43.2826916,466072153
466072155,-1.9530578,43.2826506,466072155
466072161,-1.9510941,43.2824964,466072161
466072167,-1.9512131,43.2824776,466072167
466072172,-1.9512699,43.2823623,466072172
466072183,-1.951149,43.2822817,466072183
466072187,-1.9510308,43.2823043,466072187
466072193,-1.9509767,43.2824076,466072193
466072196,-1.9510226,43.2824695,466072196
466072212,-1.9540741,43.2829207,466072212
466072222,-1.9505534,43.2839926,466072222
466072234,-1.9503188,43.282211,466072234
466072252,-1.9503001,43.2822629,466072252
466072305,-1.9536996,43.2809938,466072305
466072326,-1.9546886,43.2818192,466072326
466072337,-1.9535009,43.2815953,466072337
466072340,-1.9494899,43.2850445,466072340
467701362,-1.9487655,43.2806641,467701362
467701369,-1.9509268,43.2800351,467701369
467701372,-1.9510249,43.2799097,467701372
467701376,-1.9509416,43.2798438,467701376
467701377,-1.9509036,43.2798375,467701377
467701378,-1.950828,43.2798487,467701378
467701381,-1.9507746,43.2799905,467701381
467701385,-1.9505767,43.2799731,467701385
467701392,-1.9495039,43.2804546,467701392
467701399,-1.949134,43.2805283,467701399
467701427,-1.9513103,43.2786774,467701427
467701428,-1.9513193,43.2785599,467701428
467701436,-1.9520864,43.2771955,467701436
467701445,-1.9539814,43.2757914,467701445
467701448,-1.9538868,43.2755869,467701448
467701449,-1.9540342,43.2754546,467701449
467701452,-1.9543797,43.2755201,467701452
467701456,-1.9544233,43.2755926,467701456
467701458,-1.9543636,43.2757654,467701458
467701464,-1.9533092,43.2776955,467701464
467701472,-1.9536273,43.2772395,467701472
467701497,-1.9539747,43.2762225,467701497
467701509,-1.9521378,43.2770029,467701509
467701519,-1.9536146,43.2751787,467701519
467701521,-1.9518832,43.2762428,467701521
467701529,-1.953377,43.2747688,467701529
467701531,-1.9536467,43.2752201,467701531
467701542,-1.9545093,43.2696465,467701542
467701565,-1.9543201,43.2747366,467701565
467701568,-1.9550057,43.2748183,467701568
467701572,-1.9556992,43.2742506,467701572
467701575,-1.9562076,43.2736273,467701575
467701576,-1.9545984,43.2734424,467701576
469125310,-1.79472,43.3396115,469125310
469216355,-1.795136,43.3385073,469216355
469216356,-1.7970609,43.3409254,469216356
469216358,-1.7981856,43.3379627,469216358
469894377,-1.9003512,43.3100332,469894377
469948602,-1.9281831,43.3188117,469948602
469948629,-1.9277178,43.318974,469948629
469948663,-1.9283173,43.3189871,469948663
471593844,-1.795656,43.3705785,471593844
471593847,-1.7982376,43.3794139,471593847
471593851,-1.7997006,43.3686559,471593851
471593852,-1.7998949,43.3688375,471593852
471593853,-1.7999834,43.3687621,471593853
471593854,-1.7999643,43.368667,471593854
471593856,-1.7998345,43.3686122,471593856
471599095,-1.7983746,43.3660811,471599095
471599107,-1.7983741,43.3658841,471599107
471599115,-1.7947844,43.3665519,471599115
471599123,-1.7907393,43.3654967,471599123
472141281,-2.0191967,43.3026827,472141281
473838366,-1.740303,43.3328919,473838366
474735752,-1.8999604,43.0852566,474735752
474735784,-1.918637,43.0834666,474735784
474735790,-1.9215827,43.086372,474735790
474735791,-1.9217582,43.0862993,474735791
474735792,-1.9215949,43.0860824,474735792
474735808,-1.9153511,43.0786841,474735808
